"Country","ParticipantName","Address","City","BIC","Readiness Date","Scheme Leaving Date"
"FRANCE","CAISSE DE CREDIT MUNICIPAL DE BORDEAUX","29 RUE DU MIRAIL","BORDEAUX","CCMOFR21XXX","2013-10-07",""
"FRANCE","CAISSE DE CREDIT MUNICIPAL DE BOULOGNE-SUR-MER","2 place Jean Febvay","BOULOGNE SUR MER","CMUBFR21XXX","2010-11-01",""
"FRANCE","CAISSE DE CREDIT MUNICIPAL DE LYON","221, rue Duguesclin","LYON","CCMLFR21XXX","2010-11-01",""
"FRANCE","CAISSE DE CREDIT MUNICIPAL DE NIMES","8 BIS, RUE GUIZOT","NIMES","CCMNFR21XXX","2010-11-01",""
"FRANCE","CAISSE DE CREDIT MUNICIPAL DE ROUBAIX","30, rue de Lille","ROUBAIX","CMROFR21XXX","2010-11-01",""
"FRANCE","CAISSE DE CREDIT MUNICIPAL DE TOULON","10, place Vincent RaspailL","TOULON","CCUTFR21XXX","2010-11-01",""
"FRANCE","CAISSE DES DEPOTS ET CONSIGNATIONS","56, RUE DE LILLE","PARIS","CDCGFRPPXXX","2010-11-01",""
"FRANCE","CAISSE FEDERALE DE CREDIT MUTUEL","4 RUE FREDERIC-GUILLAUME RAIFFEISEN","STRASBOURG","CMCIFR2ACEE","2009-11-02",""
"FRANCE","CAISSE FEDERALE DU CREDIT MUTUEL ANTILLES GUYANE","2 RUE DU PROFESSEUR R. GARCIN","FORT DE FRANCE","CMCIMQM1XXX","2010-02-01",""
"FRANCE","CAISSE FEDERALE DU CREDIT MUTUEL DU MAINE-ANJOU BASSE-NORMANDIE","43, BOULEVARD VOLNEY","LAVAL","CMCIFR2ALAV","2010-02-01",""
"FRANCE","CAISSE FEDERALE DU CREDIT MUTUEL NORD EUROPE","4, PLACE RICHEBE CS 81009","LILLE","CMCIFR2ACMN","2010-02-01",""
"FRANCE","CAISSE FEDERALE DU CREDIT MUTUEL OCEAN","34 rue Leandre Merlet","LA ROCHE SUR YON","CMCIFR2ACMO","2010-02-01",""
"FRANCE","CAISSE FRANCAISE DE FINANCEMENT LOCAL","1-3, rue du Passeur de Boulogne","ISSY-LES-MOULINEAUX","DXMAFRPPXXX","2013-11-04",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE CENTRE LOIRE","8 ALLEE DES COLLEGES","BOURGES","AGRIFRPP848","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE CHAMPAGNE BOURGOGNE","269, FAUBOURG CRONCELS","TROYES","AGRIFRPP810","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE FRANCHE COMTE","11, AVENUE ELISEE-CUSENIER","BESANCON","AGRIFRPP825","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE LA CORSE","1 avenue Napoleon 111 PB 308","AJACCIO","AGRIFRPP820","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE LORRAINE","56-58, AVENUE ANDRE-MALRAUX","METZ","AGRIFRPP861","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE NORMANDIE","15 EXPLANADE BRILLAUD DE LAUJARDIERE","CAEN","AGRIFRPP866","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE NORMANDIE SEINE","CITE DE L'AGRICULTURE CHEMIN DE LA BRETEQUE","BOIS GUILLAUME","AGRIFRPP883","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE PARIS ET D'ILE DE FRANCE","26, QUAI DE LA RAPEE","PARIS","AGRIFRPP882","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DE TOULOUSE 31","6 PLACE JEANNE D'ARC","TOULOUSE","AGRIFRPP831","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DEL'ANJOU ET DU MAINE","40, RUE PREMARTINE","LE MANS","AGRIFRPP879","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL DU LANGUEDOC","AVENUE DE MONTPELLIERET MAURIN","LATTES","AGRIFRPP835","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL LOIRE  HAUTE-LOIRE","94, RUE BERGSON","SAINT ETIENNE","AGRIFRPP845","2010-11-01",""
"FRANCE","CAISSE REGIONAL DE CREDIT AGRICOLE MUTUEL NORD MIDI PYRENNEES","219 AVENUE FRANCOIS VERDIER","ALBI","AGRIFRPP812","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL ATLANTIQUE VENDEE","route de Paris","NANTES","AGRIFRPP847","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL BRIE PICARDIE","500 rue Saint-Fuscien","AMIENS","AGRIFRPP887","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL CENTRE-EST","1 RUE PIERRE DE TRUCHIS DE LAYS","CHAMPAGNE MONT D OR","AGRIFRPP878","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL CHARENTE-MARITIME DEUX-SEVRES","12 Boulevard Guillet-Maillet","SAINTES Cedex","AGRIFRPP817","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'AQUITAINE","304 BD DU PRESIDENT WILSON","BORDEAUX","AGRIFRPP833","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL D'ILLE_ET_VILAINE","45 boulevard de la Liberte","RENNES","AGRIFRPP836","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE CHARENTE_PERIGORD","RUE D'EPAGNAC","SOYAUX","AGRIFRPP824","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE LA GUADELOUPE","PETIT PEROU LES ABYMES","ABYMES CEDEX","AGRIGPGXXXX","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE LA MARTINIQUE ET DE LA GUYANE","Rue Case Negres - Place d'Armes","LE LAMENTIN Cedex","AGRIMQMXXXX","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE LA REUNION","CITE DES LAURIERS PARC JEAN DE CAMBIAIRE","SAINT DENIS","AGRIRERXXXX","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DE LA TOURAINE ET DU POITOU","18, RUE SALVADOR-ALLENDE","POITIERS","AGRIFRPP894","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DES COTES D ARMOR","LA CROIX TUAL PLOUFRAGAN","SAINT BRIEUC Cedex 9","AGRIFRPP822","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DU CENTRE OUEST","29, BOULEVARD DE VANTEAUX","LIMOGES","AGRIFRPP895","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DU FINISTERE","7, ROUTE DU LOC'H","QUIMPER","AGRIFRPP829","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL DU NORD EST","25, RUE LIBERGIER","REIMS","AGRIFRPP802","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL PROVENCE COTE D'AZUR","Avenue Paul Arene Les Negadis","Draguignan","AGRIFRPP891","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL PYRENEES GASCOGNE","11 BD KENNEDY BP 329","TARBES Cedex","AGRIFRPP869","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL SUD MEDITERRANEE","30, RUE PIERRE-BRETONNEAU","PERPIGNAN","AGRIFRPP871","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT AGRICOLE MUTUEL VAL DE FRANCE","1, R DANIEL BOUTET","CHARTRES","AGRIFRPP844","2010-11-01",""
"FRANCE","CAISSE REGIONALE DE CREDIT MARITIME MUTUEL DE LA MEDITERRANEE","187 Quai d'Orient BP 188","SETE","CMMMFR21XXX","2010-11-01",""
"FRANCE","CARREFOUR BANQUE","1 PLACE COPERNIC","EVRY","SOAPFR22XXX","2016-07-06",""
"FRANCE","CASDEN BANQUE POPULAIRE","91 Cours des Roches","Marne La Vallee Cedex 2","CCBPFRPPCAS","2010-11-01",""
"FRANCE","CFCAL-BANQUE","1, RUE DU DOME","STRASBOURG","CFCLFR21XXX","2010-11-01",""
"FRANCE","CHOLET DUPONT","16, PLACE DE LA MADELEINE","PARIS","CHDUFRPPXXX","2010-11-01",""
"FRANCE","CIC IBERBANCO","8 rue d'Anjou","PARIS","CMCIFRP1IBB","2009-11-02",""
"FRANCE","CM-CIC EPARGNE SALARIALE","12, R GAILLON","PARIS","CMCIFRP1EPS","2010-02-01",""
"FRANCE","CM-CIC SECURITIES","6, AVENUE DE PROVENCE","PARIS","CMCIFRPBXXX","2010-02-01",""
"FRANCE","CMP BANQUE SA","55 rue des Francs Bourgeois","PARIS","CMPCFRP1XXX","2014-02-03",""
"FRANCE","COFIDIS S.A.","Parc de la Haute Borne 61 avenue Halley","Villeneuve d'Ascq","CFFIFR21XXX","2014-02-03",""
"FRANCE","Compagnie de Financement Foncier","4,quai de Bercy .","Charenton cedex","CFFOFRPPXXX","2010-11-01",""
"FRANCE","COMPAGNIE GENERALE DE CREDIT AUX PARTICULIERS (CREDIPAR)","12, AVENUE ANDRE MALRAUX","LEVALLOIS PERRET","CGCPFRP1XXX","2010-11-01",""
"FRANCE","CP Or Devises","59, RUE LAFAYETTE","PARIS","CPBIFRPPXXX","2010-11-01",""
"FRANCE","CREATIS","Parc de la Haute Borne -  61, Avenue Halley","Villeneuve d'ascq","CRTAFR21XXX","2012-06-18",""
"FRANCE","CREDIT AGRICOLE ALPES PROVENCE","25, CHEMIN DES TROIS CYPRES","AIX-EN-PROVENCE CEDEX 3","AGRIFRPP813","2010-11-01",""
"FRANCE","CREDIT AGRICOLE ALSACE VOSGES","1, PLACE DE LA GARE","STRASBOURG","AGRIFRPP872","2010-11-01",""
"FRANCE","CREDIT AGRICOLE CENTRE FRANCE","3, AVENUE DE LA LIBERATION","CLERMONT FERRAND CEDEX 9","AGRIFRPP868","2010-11-01",""
"FRANCE","CREDIT AGRICOLE DES SAVOIE","P.A.E. Les Claisins 4 Avenue Pre-Felin","ANNECY","AGRIFRPP881","2010-11-01",""
"FRANCE","CREDIT AGRICOLE DU MORBIHAN","Avenue de Keranguen 56","VANNES","AGRIFRPP860","2010-11-01",""
"FRANCE","CREDIT AGRICOLE NORD DE FRANCE","10 SQUARE FOCH - B.P. 369","LILLE CEDEX","AGRIFRPP867","2010-11-01",""
"FRANCE","CREDIT AGRICOLE SA","BUILDING PASTEUR, BLOC 1: 91-93, BOULEVARD PASTEUR","PARIS","AGRIFRPPXXX","2010-11-01",""
"FRANCE","CREDIT AGRICOLE SUD RHONE ALPES","15-17, RUE PAUL-CLAUDEL","GRENOBLE","AGRIFRPP839","2010-11-01",""
"FRANCE","CREDIT AGRICOLE TITRES","4, AVENUE D'ALSACE - BP 12","MER","AGRIFRPP907","2015-11-09",""
"FRANCE","CREDIT AGRICOLE-CIB","9, QUAI DU PRESIDENT PAUL DOUMER","Courbevoie","BSUIFRPPXXX","2010-11-01",""
"FRANCE","CREDIT COOPERATIF","12 BOULEVARD PESARO CS 10002","NANTERRE CEDEX","CCOPFRPPXXX","2010-11-01",""
"FRANCE","CREDIT DU NORD","28 place Rihour","LILLE","NORDFRPPXXX","2010-11-01",""
"FRANCE","Credit Foncier de France","4,quai de Bercy","Charenton cedex","CFFRFRPPXXX","2010-11-01",""
"FRANCE","CREDIT INDUSTRIEL ET COMMERCIAL (CIC)","6 avenue de provence","PARIS","CMCIFRPPXXX","2009-11-02",""
"FRANCE","CREDIT MARITIME LITTORAL SUD-OUEST","54/56 Rue A. Einstein","LA ROCHELLE","CCBPFRPP169","2010-11-01","2021-02-04"
"FRANCE","CREDIT MUNICIPAL DE PARIS","55, RUE DES FRANCS-BOURGEOIS","PARIS","CRMPFRP1XXX","2012-07-09",""
"FRANCE","CREDIT MUTUEL ARKEA","1 RUE LOUIS LICHOU","Le Relecq-Kerhuon","CMBRFR2BARK","2010-11-01",""
"FRANCE","DALENYS PAYMENT","55 RUE RASPAIL","LEVALLOIS-PERRET","DALPFR21XXX","2017-03-06",""
"FRANCE","DEXIA CREDIT LOCAL","TOUR DEXIA LA DEFENSE: 2 1, PASSERELLE DES REFLETS","PARIS","CLFRFRPPXXX","2014-02-03",""
"FRANCE","Edenred Paiement","166-180 boulevard Gabriel Péri","Malakoff","EDPIFR21XXX","2018-05-08",""
"FRANCE","EDMOND DE ROTHSCHILD (FRANCE)","47, RUE DU FAUBOURG SAINT HONORE","PARIS","COFIFRPPXXX","2012-09-03",""
"FRANCE","eZyness","115 rue de Sèvres","Paris Cedex 06","GAILFRP1XXX","2019-04-01",""
"FRANCE","FEDERAL FINANCE BANQUE","232, RUE GENERAL PAULET","BREST","FEFIFR21XXX","2010-11-01",""
"FRANCE","FINANCIERE DES PAIEMENTS ELECTRONIQUES","18 avenue Winston Churchill","Charenton le Pont","FPELFR21XXX","2013-11-04",""
"FRANCE","First Abu Dhabi Bank","10 Rue Magellan","PARIS","NBADFRPPXXX","2012-10-08",""
"FRANCE","FRANSABANK FRANCE S.A. PARIS","104 AVENUE DES CHAMPS ELYSEES","PARIS","FRAFFRPPXXX","2013-09-09",""
"FRANCE","GMAC BANQUE","1 AVENUE DU MARAIS","ARGENTEUIL","GMACFR21XXX","2013-11-04",""
"FRANCE","GRESHAM Banque","Rue de la Baume 20, CS 10020","PARIS","LEGRFRP1XXX","2014-01-13",""
"FRANCE","GROUPE SOFEMO","34, RUE DU WACKEN","STRASBOURG CEDEX 9","BFCMFR21XXX","2010-02-01",""
"FRANCE","HSBC France S.A.","103, avenue des Champs Elysees","Paris Cedex 08","CCFRFRPPXXX","2010-11-01",""
"FRANCE","Iliad 78","16 Rue de la ville l'eveque","Paris","ILIAFRP1XXX","2019-10-07",""
"FRANCE","JPMorgan Chase Bank, N.A., Paris Branch","14, PLACE VENDOME","PARIS","CHASFRPPXXX","2009-11-02",""
"FRANCE","KOREA EXCHANGE BANK Paris Branch","38, avenue des Champs-Elysees","PARIS","KOEXFRPPXXX","2010-11-01",""
"FRANCE","La Banque du Groupe Casino as ""Banque Casino""""","6, avenue de Provence","PARIS","GRCSFRP1XXX","2012-04-01",""
"FRANCE","LA BANQUE POSTALE","115 RUE DE SEVRES","PARIS CEDEX 06","PSSTFRPPXXX","2010-11-01",""
"FRANCE","LAZARD FRERES BANQUE","121, BOULEVARD HAUSSMANN","PARIS","LAZPFRPPXXX","2010-11-01",""
"FRANCE","LCL - LE CREDIT LYONNAIS","19, BOULEVARD DES ITALIENS","PARIS","CRLYFRPPXXX","2010-11-01",""
"FRANCE","Lemon Way SAS","14 rue de la Beaune","Montreuil","LEWAFRPPXXX","2018-09-03",""
"FRANCE","LYONNAISE DE BANQUE","8 rue de la republique","LYON","CMCIFRP1LYB","2009-11-02",""
"FRANCE","Ma French Bank","115 rue de Sèvres","Paris Cedex 06","LBDIFRP1XXX","2018-08-06",""
"FRANCE","MEGA INTERNATIONAL COMMERCIAL BANK CO. LTD. PARIS BRANCH","131-133 RUE DE TOLBIAC","PARIS","ICBCFRPPXXX","2011-11-07",""
"FRANCE","MILLEIS","32 avenue George V","PARIS","PRIVFRPPXXX","2017-06-30",""
"FRANCE","MIZUHO BANK LTD. PARIS BRANCH","40, RUE WASHINGTON","PARIS","MHCBFRPPXXX","2010-11-01",""
"FRANCE","MOBILIS BANQUE","64 Boulevard de Cambrai","Roubaix","MOBQFR22XXX","2015-03-09",""
"FRANCE","MONABANQ","Parc de la Haute Borne - 61 avenue Halley","Villeneuve d'Ascq","CMCIFRP1MON","2012-03-19",""
"FRANCE","MONTE PASCHI BANQUE S.A.","11 boulevard de la Madeleine","PARIS","MONTFRPPXXX","2010-11-01",""
"FRANCE","MORNING","ZA Descallaux","St Elix Le Chateau","MRNGFR21XXX","2017-06-05",""
"FRANCE","My Money Bank","TOUR EUROPLAZA: 20, AV ANDRE PROTHIN","DEFENSE / PARIS","MOEYFRPPXXX","2013-11-04",""
"FRANCE","My Partner bank","45, AVENUE GEORGES MANDEL","PARIS","BESVFRPPXXX","2010-11-01",""
"FRANCE","NATIXIS","Natixis - Cash Management et operations BP4","Paris Cedex 02","NATXFRPPXXX","2010-11-01",""
"FRANCE","NOUVELLE VAGUE","1 rue Louis Lichou","Le Relecq-Kerhuon","NOVUFR21XXX","2017-11-06",""
"FRANCE","ODDO ET CIE","12 BOULEVARD DE LA MADELEINE","PARIS","ODDOFRPPXXX","2013-11-04",""
"FRANCE","OLINDA","8 rue du Sentier","PARIS","QNTOFRP1XXX","2018-08-06",""
"FRANCE","ONEY BANK SA","40 avenue de Flandre","CROIX","BACCFR22XXX","2017-11-06",""
"FRANCE","OPS","105-109 RUE DU FAUBOURG SAINT HONORE","PARIS","GROTFRP1XXX","2013-02-04",""
"FRANCE","Orange Bank","67 rue Robespierre","Montreuil Cedex","GPBAFRPPXXX","2010-11-01",""
"FRANCE","OUDART SA","10A RUE DE LA PAIX","PARIS","OUDAFRP1XXX","2011-10-03",""
"FRANCE","PAYTOP","5, rue de la baume","Paris","PAOTFRP1XXX","2016-12-05",""
"FRANCE","PROCAPITAL","Tour Ariane 5, Place de la Pyramide","PARIS","PROCFRPPXXX","2014-02-03",""
"FRANCE","PSA BANQUE France","9 rue Henri Barbusse","Gennevilliers","SFBSFRP1XXX","2010-11-01",""
"FRANCE","QATAR NATIONAL BANK","65 AVENUE D'IENA","PARIS","QNBAFRPPXXX","2013-10-07",""
"FRANCE","QUILVEST BANQUE PRIVEE S.A.","243 BOULEVARD SAINT GERMAIN","PARIS","SIFBFRP1XXX","2010-11-01",""
"FRANCE","RBC INVESTOR SERVICES BANK FRANCE S.A.","105 RUE REAUMUR","PARIS","DISFFRPPXXX","2013-11-04",""
"FRANCE","RCI BANQUE S.A.","14, AVENUE DU PAVE NEUF","NOISY LE GRAND","RCINFRPPXXX","2013-08-05",""
"FRANCE","ROTHSCHILD MARTIN MAUREL","29, AVENUE DE MESSINE","PARIS","RCBPFRPPXXX","2010-11-01",""
"FRANCE","S-Money","168bis - 170 rue Raymond Losserand","Paris","SMOEFRP1XXX","2018-06-04",""
"FRANCE","SLIMPAY","12 rue Godot de Mauroy","PARIS","SLMPFRP1XXX","2016-11-07",""
"FRANCE","SOCIETE CENTRALE POUR LE FINANCEMENT DE L' IMMOBILIER (SOCFIM)","33, Avenue du Maine","PARIS","SOPMFRP1XXX","2016-05-09",""
"FRANCE","SOCIETE DE BANQUE ET D'EXPANSION (SBE)","7,rue Auguste Gervais","Issy les Moulineaux","SBEXFRP1XXX","2010-11-01",""
"FRANCE","SOCIETE FINANCIERE ANTILLES-GUYANE (SOFIAG)","12,boulevard du General de Gaulle","Fort-de-France","SOAIMQM1XXX","2010-11-01",""
"FRANCE","SOCIETE FINANCIERE DE DEVELOPPEMENT DE LA REGION (SOFIDER)","3,rue Labourdonnais","Saint-Denis","SODIRER1XXX","2010-11-01",""
"FRANCE","SOCIETE FINANCIERE DE LA NEF","8 avenue des Canuts CS 60032","VAULX EN VELIN","STFEFR21XXX","2016-01-04",""
"FRANCE","SOCIETE FINANCIERE DU PORTE MONNAIE ELECTRONIQUE INTERBANCAIRE","29 RUE DU LOUVRE","PARIS","SFPMFRP1XXX","2018-04-10",""
"FRANCE","SOCIETE GENERALE","29, BOULEVARD HAUSSMANN","PARIS","SOGEFRPPXXX","2010-11-01",""
"FRANCE","SOCIETE GENERALE DE BANQUE AUX ANTILLES","30 RUE FREBAULT","POINTE A PITRE","SOGEGPGPXXX","2010-11-01",""
"FRANCE","Societe Marseillaise de Credit","75 rue du Paradis","Marseille","SMCTFR2AXXX","2010-11-01",""
"FRANCE","SOCRAM BANQUE","2, rue du 24 Fevrier","NIORT","SORMFR2NXXX","2010-11-01",""
"FRANCE","STATE BANK OF INDIA, PARIS BRANCH","12-14 ROND POINT DES CHAMPS ELYSEES","PARIS","SBINFRPPXXX","2013-10-07",""
"FRANCE","SWISSLIFE BANQUE","7, PLACE VENDOME","PARIS","SWILFRPPXXX","2013-11-04",""
"FRANCE","TREEZOR SAS","94 rue de Villiers","Levallois-Perret","TRZOFR21XXX","2016-10-11",""
"FRANCE","TRESOR PUBLIC FRANCAIS","139 RUE DE BERCY","PARIS CEDEX 12","TRPUFRP1XXX","2010-11-01",""
"FRANCE","TUNISIAN FOREIGN BANK S.A.","19 RUE DES PYRAMIDES","PARIS","UTUBFRPPXXX","2013-03-04",""
"FRANCE","U ETABLISSEMENT DE PAIEMENT","20 RUE D'ARCUEIL","RUNGIS","UEDPFR21XXX","2014-05-05",""
"FRANCE","UBS FRANCE S.A.","69, BOULEVARD HAUSSMANN","PARIS","UBSWFRPPXXX","2011-02-07",""
"FRANCE","W-HA","25 B AVENUE ANDRE MORIZET","BOULOGNE BILLANCOURT","WHAWFR21XXX","2013-10-07",""
"GERMANY","Aachener Bank eG","Theaterstrasse 5","Aachen","GENODED1AAC","2009-11-02",""
"GERMANY","Aareal Bank AG","Paulinenstrasse 15","Wiesbaden","AARBDE5WXXX","2009-11-02",""
"GERMANY","ABCBANK GMBH","Kamekestrasse 2-8","KOELN","WWBADE3AXXX","2011-10-03",""
"GERMANY","Abtsgmuender Bank -Raiffeisen- eG","Hauptstr 13","Abtsgmuend","GENODES1ABR","2009-11-02",""
"GERMANY","Agricultural Bank of China Ltd Frankfurt Branch","Ulmenstrasse 37-39","Frankfurt/Main","ABOCDEFFXXX","2014-05-05",""
"GERMANY","Airbus Bank GmbH","Prannerstrasse 8","Muenchen","AGBMDEMMXXX","2009-11-02",""
"GERMANY","AKA Ausfuhrkredit-Gesellschaft mbH","Grosse Gallusstrasse 1 - 7","Frankfurt am Main","AUSKDEFFXXX","2010-11-01",""
"GERMANY","AKBANK AG","Taunustor 2","Frankfurt/Main","AKBKDEFFXXX","2009-11-02",""
"GERMANY","AKF BANK GMBH & CO KG","Am Diek 50","WUPPERTAL","AKFBDE31XXX","2010-11-01",""
"GERMANY","AKTIVBANK AG","Stuttgarter Strasse 20-22","Pforzheim","AKBADES1XXX","2009-11-02",""
"GERMANY","Allgaeuer Volksbank eG Kempten-Sonthofen","Rathausplatz 12","Kempten","GENODEF1KEV","2009-11-02",""
"GERMANY","ALLGEMEINE BEAMTEN KASSE KREDITBANK AG","IVALIDENSTRASSE 28","BERLIN","ABKBDEB1XXX","2010-11-01",""
"GERMANY","ALTE LEIPZIGER BAUSPAR AG","ALTE LEIPZIGER-PLATZ 1","OBERURSEL","ALTEDEFAXXX","2013-10-07",""
"GERMANY","Augsburger Aktienbank AG","Halderstrasse 21","Augsburg","AUGBDE77XXX","2010-11-01",""
"GERMANY","Augusta-Bank eG Raiffeisen-Volksbank","Schiessgrabenstr. 10","Augsburg","GENODEF1AUB","2009-11-02",""
"GERMANY","AXA Bank AG","Colonia Allee 10-20","Koeln","AXABDE31XXX","2010-07-05",""
"GERMANY","B. Metzler seel. Sohn & Co. KGaA","Untermainanlage 1","Frankfurt/Main","METZDEFFXXX","2009-11-02",""
"GERMANY","Baader Bank AG","Weihenstephaner Strasse 4","Unterschleissheim","BDWBDEMMXXX","2010-11-01",""
"GERMANY","BAG Bankaktiengesellschaft","Gabelsbergerstrasse 1a","Hamm","GENODEM1BAG","2009-11-02",""
"GERMANY","Banco do Brasil S. A.","Neue Mainzer Str. 46-50","Frankfurt am Main","BRASDEFFXXX","2009-11-02",""
"GERMANY","Bank 1 Saar eG","Kaiserstr. 20","Saarbruecken","SABADE5SXXX","2009-11-02",""
"GERMANY","BANK 11 FUR PRIVATKUNDEN UND HANDEL GMBH","HAMMER LANDSTRASSE 91","NEUSS","WEFZDED1XXX","2010-11-01",""
"GERMANY","Bank fuer Kirche und Caritas eG","Kamp 17","Paderborn","GENODEM1BKC","2009-11-02",""
"GERMANY","Bank fuer Kirche und Diakonie eG - KD-Bank","Schwanenwall 27","Dortmund","GENODED1DKD","2009-11-02",""
"GERMANY","Bank fuer Sozialwirtschaft AG","Woerthstr. 15 - 17","Koeln","BFSWDE33XXX","2010-11-01",""
"GERMANY","BANK FUER TIROL UND VORARLBERG AKTIENGESELLSCHAFT, ZWEIGNIEDERLASSUNG DEUTSCHLAND","BUXACHER STRASSE 1","MEMMINGEN","BTVADE61XXX","2009-11-02",""
"GERMANY","BANK IM BISTUM ESSEN eG","Gildehofstrasse 2","Essen","GENODED1BBE","2009-11-02",""
"GERMANY","Bank J. Safra Sarasin (Deutschland) AG","Taunusanlage 17","Frankfurt Am Main","SRRADEM1XXX","2014-02-03",""
"GERMANY","Bank Julius Bär Deutschland AG","An der Welle 1","Frankfurt/Main","BAERDEF1XXX","2009-11-02",""
"GERMANY","Bank Melli Iran","Holzbruecke 2","Hamburg","MELIDEHHXXX","2016-03-07",""
"GERMANY","Bank of China Ltd. Frankfurt Branch","Bockenheimer Landstrasse 24","Frankfurt/Main","BKCHDEFFXXX","2010-02-01",""
"GERMANY","BANK OF COMMUNICATIONS CO. LTD FRANKFURT BRANCH","NEUE MAINZER STRASSE 75","FRANKFURT AM MAIN","COMMDEFFXXX","2010-11-01",""
"GERMANY","Bank Saderat Iran Zweigniederlassung Hamburg","Deichstrasse 11","Hamburg","SIHRDEH1XXX","2017-07-03",""
"GERMANY","Bank Schilling & Co Aktiengesellschaft","Am Marktplatz 10","Hammelburg","BSHADE71XXX","2009-11-02",""
"GERMANY","Bank Sepah Filiale Frankfurt","Hafen Strasse 54","Frankfurt am Main","SEPBDEFFXXX","2017-01-02",""
"GERMANY","BANK VONTOBEL EUROPE AG","ALTER HOF 5","MUENCHEN","VONTDEM1XXX","2013-11-04",""
"GERMANY","Bank11direkt GmbH","Hammer Landstrasse 91","Neuss","CUABDED1XXX","2013-11-04",""
"GERMANY","Bankhaus Anton Hafner KG","Maximilianstrasse 29","Augsburg","ANHODE77XXX","2010-11-01",""
"GERMANY","Bankhaus August Lenz & Co. AG","Holbeinstrasse 11","Muenchen","LENZDEM1XXX","2010-11-01",""
"GERMANY","BANKHAUS BAUER AG","LAUTENSCHLAGERSTR. 2","STUTTGART","BHBADES1XXX","2011-02-07",""
"GERMANY","BANKHAUS C. L. SEELIGER","LANGE HERZOGSTRASSE 63","WOLFENBUETTEL","BCLSDE21XXX","2010-11-01",""
"GERMANY","Bankhaus Carl F. Plump & CO.GmbH & Co. KG.","Am Markt 19","Bremen","PLUMDE29XXX","2010-02-01",""
"GERMANY","Bankhaus E. Mayer AG","Friedrichring 28-30","Freiburg","BKMADE61XXX","2009-11-02",""
"GERMANY","Bankhaus Ellwanger & Geiger KG","Boersenplatz  1","Stuttgart","ELGEDES1XXX","2009-11-02",""
"GERMANY","Bankhaus Gebr. Martin AG","Kirchstrasse 35","Goeppingen","MARBDE6GXXX","2011-02-07",""
"GERMANY","Bankhaus Hallbaum AG","An der Boerse 7","Hannover","HALLDE2HXXX","2010-02-01",""
"GERMANY","BANKHAUS HERZOGPARK AG","PIENZENAUER STR. 27","MUENCHEN","HERZDEM1XXX","2010-07-05",""
